"Index Name","Date","Open","High","Low","Close"
"NIFTY PHARMA","23 Sep 2019","8063.10","8073.70","7802.30","7857.25"
"NIFTY PHARMA","20 Sep 2019","7839.55","8018.40","7745.55","7983.55"
"NIFTY PHARMA","19 Sep 2019","7922.40","7938.75","7777.75","7799.60"
"NIFTY PHARMA","18 Sep 2019","7973.95","7984.05","7882.55","7923.45"
"NIFTY PHARMA","17 Sep 2019","8082.05","8106.00","7919.20","7933.85"
"NIFTY PHARMA","16 Sep 2019","8005.30","8119.40","7978.15","8070.65"
"NIFTY PHARMA","13 Sep 2019","8141.40","8141.70","7974.65","8033.05"
"NIFTY PHARMA","12 Sep 2019","8113.25","8168.50","8040.25","8102.15"
"NIFTY PHARMA","11 Sep 2019","8107.65","8157.85","8053.10","8082.90"
"NIFTY PHARMA","09 Sep 2019","8067.40","8130.90","8047.50","8077.90"
"NIFTY PHARMA","06 Sep 2019","8028.50","8084.65","7966.20","8068.75"
"NIFTY PHARMA","05 Sep 2019","7998.95","8086.55","7969.10","8071.75"
"NIFTY PHARMA","04 Sep 2019","7931.60","7985.00","7768.00","7967.65"
"NIFTY PHARMA","03 Sep 2019","8032.90","8104.70","7939.70","7976.45"
"NIFTY PHARMA","30 Aug 2019","7916.30","8112.55","7875.85","8072.05"
"NIFTY PHARMA","29 Aug 2019","7802.00","7933.45","7742.15","7912.50"
"NIFTY PHARMA","28 Aug 2019","7824.50","7897.10","7701.35","7738.65"
"NIFTY PHARMA","27 Aug 2019","7869.25","7896.30","7804.20","7812.10"
"NIFTY PHARMA","26 Aug 2019","7834.95","7858.00","7690.75","7824.30"
"NIFTY PHARMA","23 Aug 2019","7669.00","7793.00","7554.70","7780.55"
"NIFTY PHARMA","22 Aug 2019","7667.80","7746.35","7630.20","7670.85"
"NIFTY PHARMA","21 Aug 2019","7732.95","7765.00","7660.65","7677.25"
"NIFTY PHARMA","20 Aug 2019","7764.85","7772.10","7676.45","7749.70"
"NIFTY PHARMA","19 Aug 2019","7770.30","7851.15","7727.55","7741.35"
"NIFTY PHARMA","16 Aug 2019","7738.35","7756.60","7636.20","7684.30"
"NIFTY PHARMA","14 Aug 2019","7859.10","7866.20","7550.55","7744.30"
"NIFTY PHARMA","13 Aug 2019","7909.30","7984.85","7789.15","7851.95"
"NIFTY PHARMA","09 Aug 2019","8014.95","8049.10","7896.40","7924.05"
"NIFTY PHARMA","08 Aug 2019","7919.10","7994.10","7854.20","7964.80"
"NIFTY PHARMA","07 Aug 2019","7833.70","7959.95","7823.75","7879.75"
"NIFTY PHARMA","06 Aug 2019","7790.90","7905.90","7783.75","7818.50"
"NIFTY PHARMA","05 Aug 2019","7819.90","7881.85","7735.05","7807.95"
"NIFTY PHARMA","02 Aug 2019","7841.95","7963.95","7781.85","7868.20"
"NIFTY PHARMA","01 Aug 2019","7945.05","7963.15","7790.10","7878.75"
"NIFTY PHARMA","31 Jul 2019","7857.60","7999.60","7801.85","7987.50"
"NIFTY PHARMA","30 Jul 2019","8039.45","8205.25","7853.60","7877.75"
"NIFTY PHARMA","29 Jul 2019","8177.15","8184.00","7994.15","8039.80"
"NIFTY PHARMA","26 Jul 2019","8113.40","8210.10","8050.05","8178.90"
"NIFTY PHARMA","25 Jul 2019","7942.50","8116.60","7931.40","8094.35"
"NIFTY PHARMA","24 Jul 2019","8057.15","8071.25","7890.20","7920.65"
"NIFTY PHARMA","23 Jul 2019","8142.05","8165.05","8043.25","8063.65"
"NIFTY PHARMA","22 Jul 2019","8028.50","8189.20","7976.05","8120.85"
"NIFTY PHARMA","19 Jul 2019","8253.75","8288.00","8029.95","8040.10"
"NIFTY PHARMA","18 Jul 2019","8328.00","8329.95","8207.20","8223.15"
"NIFTY PHARMA","17 Jul 2019","8351.95","8363.75","8288.50","8330.75"
"NIFTY PHARMA","16 Jul 2019","8227.35","8360.15","8194.90","8347.95"
"NIFTY PHARMA","15 Jul 2019","8198.75","8276.55","8151.75","8231.85"
"NIFTY PHARMA","12 Jul 2019","8132.40","8189.00","8083.90","8144.30"
"NIFTY PHARMA","11 Jul 2019","8068.30","8152.90","8049.70","8110.05"
"NIFTY PHARMA","10 Jul 2019","8011.80","8060.70","7963.25","8009.50"
"NIFTY PHARMA","09 Jul 2019","7810.15","8053.45","7795.25","8012.05"
"NIFTY PHARMA","08 Jul 2019","7862.80","7922.00","7791.10","7801.75"
"NIFTY PHARMA","05 Jul 2019","8058.65","8082.70","7911.20","7926.50"
"NIFTY PHARMA","04 Jul 2019","8099.45","8138.90","8035.15","8046.80"
"NIFTY PHARMA","03 Jul 2019","8120.75","8120.75","8032.25","8092.20"
"NIFTY PHARMA","02 Jul 2019","8185.40","8198.30","8068.00","8101.65"
"NIFTY PHARMA","01 Jul 2019","8085.40","8192.45","8085.35","8178.80"
"NIFTY PHARMA","28 Jun 2019","8116.80","8202.65","8031.35","8065.15"
"NIFTY PHARMA","27 Jun 2019","8080.15","8140.95","8018.25","8088.00"
"NIFTY PHARMA","26 Jun 2019","7927.50","8121.25","7915.00","8086.30"
"NIFTY PHARMA","25 Jun 2019","7889.30","7961.55","7847.10","7947.20"
"NIFTY PHARMA","24 Jun 2019","7921.55","7935.75","7867.80","7902.00"
"NIFTY PHARMA","21 Jun 2019","8011.50","8033.30","7895.10","7911.55"
"NIFTY PHARMA","20 Jun 2019","7758.80","8043.30","7737.00","8029.00"
"NIFTY PHARMA","19 Jun 2019","7943.45","7958.10","7753.75","7790.50"
"NIFTY PHARMA","18 Jun 2019","7980.15","8032.35","7878.80","7916.95"
"NIFTY PHARMA","17 Jun 2019","8098.30","8131.20","7962.50","7975.25"
"NIFTY PHARMA","14 Jun 2019","8138.05","8142.95","7954.60","8083.55"
"NIFTY PHARMA","13 Jun 2019","8163.45","8193.70","8062.55","8148.55"
"NIFTY PHARMA","12 Jun 2019","8243.90","8262.60","8137.30","8179.15"
"NIFTY PHARMA","11 Jun 2019","8237.85","8277.30","8114.50","8243.50"
"NIFTY PHARMA","10 Jun 2019","8215.05","8265.40","8185.40","8246.70"
"NIFTY PHARMA","07 Jun 2019","8274.70","8289.85","8096.55","8179.60"
"NIFTY PHARMA","06 Jun 2019","8464.35","8466.50","8262.10","8279.10"
"NIFTY PHARMA","04 Jun 2019","8524.80","8602.05","8342.85","8432.95"
"NIFTY PHARMA","03 Jun 2019","8459.85","8547.35","8371.95","8536.60"
"NIFTY PHARMA","31 May 2019","8503.30","8544.25","8403.60","8455.10"
"NIFTY PHARMA","30 May 2019","8479.65","8531.30","8459.80","8474.70"
"NIFTY PHARMA","29 May 2019","8554.50","8567.05","8431.60","8484.65"
"NIFTY PHARMA","28 May 2019","8552.35","8599.15","8492.40","8513.85"
"NIFTY PHARMA","27 May 2019","8593.80","8607.45","8493.45","8525.00"
"NIFTY PHARMA","24 May 2019","8529.40","8620.20","8515.65","8608.45"
"NIFTY PHARMA","23 May 2019","8613.30","8626.10","8472.20","8497.60"
"NIFTY PHARMA","22 May 2019","8498.05","8584.95","8413.30","8510.85"
"NIFTY PHARMA","21 May 2019","8517.00","8725.80","8471.60","8488.25"
"NIFTY PHARMA","20 May 2019","8640.00","8675.30","8415.25","8505.95"
"NIFTY PHARMA","17 May 2019","8540.90","8542.70","8387.90","8448.95"
"NIFTY PHARMA","16 May 2019","8592.10","8606.80","8293.05","8577.35"
"NIFTY PHARMA","15 May 2019","8690.70","8756.55","8562.75","8595.75"
"NIFTY PHARMA","14 May 2019","8573.65","8762.20","8516.10","8683.90"
"NIFTY PHARMA","13 May 2019","8904.80","8906.40","8244.65","8553.50"
"NIFTY PHARMA","10 May 2019","8964.70","9012.75","8914.95","8944.60"
"NIFTY PHARMA","09 May 2019","8963.55","9011.60","8881.60","8976.90"
"NIFTY PHARMA","08 May 2019","9144.10","9146.75","8973.40","9003.35"
"NIFTY PHARMA","07 May 2019","9215.45","9229.80","9126.85","9148.20"
"NIFTY PHARMA","06 May 2019","9121.35","9226.85","9110.95","9189.75"
"NIFTY PHARMA","03 May 2019","9307.35","9324.20","9193.05","9220.45"
"NIFTY PHARMA","02 May 2019","9379.15","9419.70","9271.85","9291.30"
"NIFTY PHARMA","30 Apr 2019","9468.60","9471.85","9307.20","9402.50"
"NIFTY PHARMA","26 Apr 2019","9493.60","9578.40","9440.15","9461.70"
"NIFTY PHARMA","25 Apr 2019","9435.45","9534.55","9423.50","9442.55"
"NIFTY PHARMA","24 Apr 2019","9383.40","9474.60","9358.35","9459.00"
"NIFTY PHARMA","23 Apr 2019","9294.00","9422.00","9290.55","9388.80"
"NIFTY PHARMA","22 Apr 2019","9392.25","9410.65","9260.95","9285.45"
"NIFTY PHARMA","18 Apr 2019","9442.55","9450.95","9338.65","9409.90"
"NIFTY PHARMA","16 Apr 2019","9460.10","9474.10","9410.20","9417.80"
"NIFTY PHARMA","15 Apr 2019","9431.80","9447.45","9358.75","9417.75"
"NIFTY PHARMA","12 Apr 2019","9398.25","9448.45","9383.75","9426.45"
"NIFTY PHARMA","11 Apr 2019","9386.75","9422.00","9355.90","9391.15"
"NIFTY PHARMA","10 Apr 2019","9308.20","9520.30","9305.50","9407.90"
"NIFTY PHARMA","09 Apr 2019","9231.95","9349.85","9207.45","9333.30"
"NIFTY PHARMA","08 Apr 2019","9292.10","9329.40","9219.00","9243.90"
"NIFTY PHARMA","05 Apr 2019","9314.30","9332.10","9259.45","9271.55"
"NIFTY PHARMA","04 Apr 2019","9193.30","9278.70","9181.65","9263.40"
"NIFTY PHARMA","03 Apr 2019","9312.25","9341.25","9163.50","9180.30"
"NIFTY PHARMA","02 Apr 2019","9419.25","9425.95","9272.40","9296.95"
"NIFTY PHARMA","01 Apr 2019","9367.60","9416.95","9353.65","9375.40"
"NIFTY PHARMA","29 Mar 2019","9243.10","9366.65","9240.80","9346.55"
"NIFTY PHARMA","28 Mar 2019","9172.20","9235.25","9126.90","9199.40"
"NIFTY PHARMA","27 Mar 2019","9267.40","9322.05","9120.30","9148.80"
"NIFTY PHARMA","26 Mar 2019","9210.60","9259.70","9164.40","9245.00"
"NIFTY PHARMA","25 Mar 2019","9159.95","9181.80","9081.55","9170.15"
"NIFTY PHARMA","22 Mar 2019","9298.50","9338.30","9188.10","9199.35"
"NIFTY PHARMA","20 Mar 2019","9259.30","9300.80","9231.65","9264.50"
"NIFTY PHARMA","19 Mar 2019","9230.70","9312.20","9216.30","9244.60"
"NIFTY PHARMA","18 Mar 2019","9224.05","9240.90","9133.80","9204.95"
"NIFTY PHARMA","15 Mar 2019","9203.95","9256.25","9178.60","9221.75"
"NIFTY PHARMA","14 Mar 2019","9102.10","9209.20","9077.35","9184.90"
"NIFTY PHARMA","13 Mar 2019","9298.70","9318.15","9070.60","9100.25"
"NIFTY PHARMA","12 Mar 2019","9212.60","9345.10","9202.70","9274.80"
"NIFTY PHARMA","11 Mar 2019","9052.95","9168.45","9047.15","9155.05"
"NIFTY PHARMA","08 Mar 2019","9038.85","9085.20","9007.80","9021.85"
"NIFTY PHARMA","07 Mar 2019","9129.65","9209.15","9021.50","9045.65"
"NIFTY PHARMA","06 Mar 2019","9088.45","9193.05","9026.60","9155.00"
"NIFTY PHARMA","05 Mar 2019","8975.20","9066.40","8937.90","9054.65"
"NIFTY PHARMA","01 Mar 2019","8909.00","8993.80","8882.20","8972.65"
"NIFTY PHARMA","28 Feb 2019","8918.95","8934.40","8871.40","8884.85"
"NIFTY PHARMA","27 Feb 2019","8859.55","8975.40","8799.45","8866.20"
"NIFTY PHARMA","26 Feb 2019","8733.95","8869.80","8659.10","8829.45"
"NIFTY PHARMA","25 Feb 2019","8795.35","8858.20","8738.10","8816.20"
"NIFTY PHARMA","22 Feb 2019","8718.60","8778.40","8698.85","8772.60"
"NIFTY PHARMA","21 Feb 2019","8632.25","8721.95","8606.05","8706.35"
"NIFTY PHARMA","20 Feb 2019","8600.95","8621.00","8551.45","8606.35"
"NIFTY PHARMA","19 Feb 2019","8611.10","8636.95","8539.75","8552.70"
"NIFTY PHARMA","18 Feb 2019","8703.60","8744.25","8560.50","8573.95"
"NIFTY PHARMA","15 Feb 2019","8890.95","8893.45","8252.10","8643.30"
"NIFTY PHARMA","14 Feb 2019","8835.50","8944.65","8809.70","8920.90"
"NIFTY PHARMA","13 Feb 2019","9000.10","9009.15","8803.55","8839.75"
"NIFTY PHARMA","12 Feb 2019","8839.90","8948.05","8795.25","8904.95"
"NIFTY PHARMA","11 Feb 2019","8924.95","8957.30","8772.60","8838.00"
"NIFTY PHARMA","08 Feb 2019","9060.80","9060.80","8921.60","8984.85"
"NIFTY PHARMA","07 Feb 2019","8937.95","9088.55","8937.95","9056.15"
"NIFTY PHARMA","06 Feb 2019","8803.40","8955.00","8703.40","8906.90"
"NIFTY PHARMA","05 Feb 2019","8828.50","8887.45","8764.50","8800.60"
"NIFTY PHARMA","04 Feb 2019","8992.10","8998.25","8772.90","8811.90"
"NIFTY PHARMA","01 Feb 2019","8810.65","8991.95","8806.40","8969.55"
"NIFTY PHARMA","31 Jan 2019","8748.45","8866.55","8713.80","8825.35"
"NIFTY PHARMA","30 Jan 2019","8771.50","8784.00","8692.90","8734.60"
"NIFTY PHARMA","29 Jan 2019","8635.15","8786.55","8562.35","8756.90"
"NIFTY PHARMA","28 Jan 2019","8886.15","8886.15","8638.25","8663.90"
"NIFTY PHARMA","25 Jan 2019","8928.80","8960.65","8851.75","8891.00"
"NIFTY PHARMA","24 Jan 2019","8956.45","9001.05","8845.95","8894.50"
"NIFTY PHARMA","23 Jan 2019","8905.20","8969.50","8855.10","8946.20"
"NIFTY PHARMA","22 Jan 2019","8791.85","8903.30","8783.05","8892.60"
"NIFTY PHARMA","21 Jan 2019","8694.20","8833.70","8694.20","8734.70"
"NIFTY PHARMA","18 Jan 2019","8911.75","8912.55","8616.85","8689.60"
"NIFTY PHARMA","17 Jan 2019","9069.60","9097.55","8905.40","8930.50"
"NIFTY PHARMA","16 Jan 2019","9019.40","9069.50","8989.75","9054.20"
"NIFTY PHARMA","15 Jan 2019","8984.95","9035.40","8958.60","9027.50"
"NIFTY PHARMA","14 Jan 2019","8915.70","8961.25","8879.70","8949.30"
"NIFTY PHARMA","11 Jan 2019","8943.60","8968.65","8867.45","8902.45"
"NIFTY PHARMA","10 Jan 2019","8878.70","8945.25","8866.35","8934.80"
"NIFTY PHARMA","09 Jan 2019","8898.50","8930.45","8831.80","8906.70"
"NIFTY PHARMA","08 Jan 2019","8764.10","8873.15","8754.15","8864.75"
"NIFTY PHARMA","07 Jan 2019","8840.60","8847.15","8711.50","8732.65"
"NIFTY PHARMA","04 Jan 2019","8744.70","8804.05","8683.80","8788.05"
"NIFTY PHARMA","03 Jan 2019","8856.50","8867.55","8704.50","8722.30"
"NIFTY PHARMA","02 Jan 2019","8856.00","8884.10","8765.30","8839.95"
"NIFTY PHARMA","01 Jan 2019","8890.55","8929.70","8852.65","8881.95"
"NIFTY PHARMA","31 Dec 2018","8866.95","8905.30","8824.20","8868.70"
"NIFTY PHARMA","28 Dec 2018","8700.30","8840.45","8698.05","8814.20"
"NIFTY PHARMA","27 Dec 2018","8774.85","8779.25","8653.85","8665.75"
"NIFTY PHARMA","26 Dec 2018","8694.15","8710.65","8549.40","8684.85"
"NIFTY PHARMA","24 Dec 2018","8804.60","8850.90","8699.45","8726.35"
"NIFTY PHARMA","21 Dec 2018","8851.90","8913.65","8741.25","8774.05"
"NIFTY PHARMA","20 Dec 2018","8782.90","8877.85","8774.70","8853.80"
"NIFTY PHARMA","19 Dec 2018","8864.00","8893.85","8804.90","8823.45"
"NIFTY PHARMA","18 Dec 2018","8748.25","8853.10","8716.00","8840.40"
"NIFTY PHARMA","17 Dec 2018","8775.35","8829.80","8746.50","8771.30"
"NIFTY PHARMA","14 Dec 2018","8803.90","8860.45","8660.40","8726.40"
"NIFTY PHARMA","13 Dec 2018","8794.25","8870.05","8720.70","8810.80"
"NIFTY PHARMA","12 Dec 2018","8779.40","8859.45","8691.00","8801.50"
"NIFTY PHARMA","11 Dec 2018","8417.65","8788.80","8417.65","8746.60"
"NIFTY PHARMA","10 Dec 2018","8539.10","8615.85","8504.90","8535.30"
"NIFTY PHARMA","07 Dec 2018","8743.90","8811.85","8641.85","8682.60"
"NIFTY PHARMA","06 Dec 2018","8796.95","8854.15","8653.00","8686.50"
"NIFTY PHARMA","05 Dec 2018","9049.60","9075.95","8717.40","8812.20"
"NIFTY PHARMA","04 Dec 2018","9071.90","9157.60","9040.85","9064.40"
"NIFTY PHARMA","03 Dec 2018","9108.05","9150.40","8985.15","9053.40"
"NIFTY PHARMA","30 Nov 2018","9118.85","9289.55","9107.70","9275.70"
"NIFTY PHARMA","29 Nov 2018","9048.65","9127.95","9015.85","9090.65"
"NIFTY PHARMA","28 Nov 2018","9014.95","9090.95","8965.85","9014.80"
"NIFTY PHARMA","27 Nov 2018","9249.20","9274.40","8977.50","9058.45"
"NIFTY PHARMA","26 Nov 2018","9323.40","9352.40","9104.00","9180.50"
"NIFTY PHARMA","22 Nov 2018","9373.15","9381.55","9287.25","9302.30"
"NIFTY PHARMA","21 Nov 2018","9314.00","9415.85","9305.95","9375.10"
"NIFTY PHARMA","20 Nov 2018","9363.75","9383.80","9200.95","9218.70"
"NIFTY PHARMA","19 Nov 2018","9386.20","9416.15","9310.45","9399.25"
"NIFTY PHARMA","16 Nov 2018","9256.85","9358.70","9230.20","9301.35"
"NIFTY PHARMA","15 Nov 2018","9233.95","9305.90","9162.55","9218.55"
"NIFTY PHARMA","14 Nov 2018","9437.40","9447.85","9153.40","9216.15"
"NIFTY PHARMA","13 Nov 2018","9568.20","9603.25","9327.05","9422.55"
"NIFTY PHARMA","12 Nov 2018","9683.90","9730.85","9539.75","9557.50"
"NIFTY PHARMA","09 Nov 2018","9554.35","9682.30","9513.95","9643.90"
"NIFTY PHARMA","07 Nov 2018","9514.35","9524.05","9491.95","9511.60"
"NIFTY PHARMA","06 Nov 2018","9455.60","9507.25","9400.50","9454.95"
"NIFTY PHARMA","05 Nov 2018","9542.00","9658.60","9369.40","9460.50"
"NIFTY PHARMA","02 Nov 2018","9652.20","9690.95","9520.95","9547.85"
"NIFTY PHARMA","01 Nov 2018","9765.90","9801.95","9589.15","9609.15"
"NIFTY PHARMA","31 Oct 2018","9473.05","9778.25","9436.70","9757.50"
"NIFTY PHARMA","30 Oct 2018","9583.80","9626.55","9492.00","9535.30"
"NIFTY PHARMA","29 Oct 2018","9172.15","9612.95","9168.85","9590.40"
"NIFTY PHARMA","26 Oct 2018","9182.30","9191.00","9021.20","9115.10"
"NIFTY PHARMA","25 Oct 2018","9246.70","9345.35","9118.25","9142.70"
"NIFTY PHARMA","24 Oct 2018","9441.65","9494.05","9232.90","9334.40"
"NIFTY PHARMA","23 Oct 2018","9612.65","9633.95","9335.25","9368.25"
"NIFTY PHARMA","22 Oct 2018","9704.85","9751.80","9631.65","9646.65"
"NIFTY PHARMA","19 Oct 2018","9657.75","9805.30","9549.90","9650.30"
"NIFTY PHARMA","17 Oct 2018","9911.25","9925.05","9652.95","9686.40"
"NIFTY PHARMA","16 Oct 2018","9805.10","9881.10","9727.30","9836.75"
"NIFTY PHARMA","15 Oct 2018","9559.20","9793.20","9519.00","9774.10"
"NIFTY PHARMA","12 Oct 2018","9545.60","9676.95","9449.50","9525.60"
"NIFTY PHARMA","11 Oct 2018","9531.65","9725.70","9452.10","9488.65"
"NIFTY PHARMA","10 Oct 2018","9672.30","9828.30","9647.50","9771.35"
"NIFTY PHARMA","09 Oct 2018","9543.95","9724.40","9414.85","9638.75"
"NIFTY PHARMA","08 Oct 2018","9503.05","9644.35","9384.20","9505.80"
"NIFTY PHARMA","05 Oct 2018","9578.10","9776.45","9498.20","9547.35"
"NIFTY PHARMA","04 Oct 2018","9869.35","9918.35","9496.00","9630.75"
"NIFTY PHARMA","03 Oct 2018","10039.45","10142.55","9924.85","9950.90"
"NIFTY PHARMA","01 Oct 2018","9987.40","10067.55","9775.70","10034.40"
"NIFTY PHARMA","28 Sep 2018","10111.70","10149.45","9881.55","9972.45"
"NIFTY PHARMA","27 Sep 2018","10314.60","10336.05","10077.15","10092.45"
"NIFTY PHARMA","26 Sep 2018","10335.20","10440.40","10213.35","10289.30"
"NIFTY PHARMA","25 Sep 2018","10007.70","10269.35","9992.85","10245.15"
"NIFTY PHARMA","24 Sep 2018","10328.95","10375.20","9952.20","9994.75"
"NIFTY PHARMA","21 Sep 2018","10542.95","10605.35","9861.35","10252.35"
"NIFTY PHARMA","19 Sep 2018","10559.55","10636.85","10341.70","10456.95"
"NIFTY PHARMA","18 Sep 2018","10524.85","10652.85","10433.70","10465.40"
"NIFTY PHARMA","17 Sep 2018","10634.00","10739.70","10474.40","10504.15"
"NIFTY PHARMA","14 Sep 2018","10534.95","10673.10","10499.40","10652.85"
"NIFTY PHARMA","12 Sep 2018","10266.30","10417.40","10152.45","10391.60"
"NIFTY PHARMA","11 Sep 2018","10502.80","10577.85","10244.35","10279.05"
"NIFTY PHARMA","10 Sep 2018","10624.50","10786.35","10414.55","10446.50"
"NIFTY PHARMA","07 Sep 2018","10475.75","10704.60","10361.80","10661.25"
"NIFTY PHARMA","06 Sep 2018","10371.50","10595.55","10333.50","10583.15"
"NIFTY PHARMA","05 Sep 2018","10211.40","10378.70","10170.60","10303.40"
"NIFTY PHARMA","04 Sep 2018","10383.55","10422.45","10119.80","10205.55"
"NIFTY PHARMA","03 Sep 2018","10463.40","10577.85","10318.45","10359.90"
"NIFTY PHARMA","31 Aug 2018","10157.25","10445.05","10155.15","10390.95"
"NIFTY PHARMA","30 Aug 2018","10024.70","10148.30","10001.35","10120.55"
"NIFTY PHARMA","29 Aug 2018","10062.70","10136.40","9980.85","10008.90"
"NIFTY PHARMA","28 Aug 2018","10132.50","10243.20","10030.25","10050.10"
"NIFTY PHARMA","27 Aug 2018","10113.95","10152.70","10028.25","10094.20"
"NIFTY PHARMA","24 Aug 2018","10083.30","10086.35","9879.00","10061.10"
"NIFTY PHARMA","23 Aug 2018","10017.40","10142.45","9999.45","10076.80"
"NIFTY PHARMA","21 Aug 2018","9839.80","9992.75","9745.05","9950.50"
"NIFTY PHARMA","20 Aug 2018","9725.70","9824.40","9723.35","9799.15"
"NIFTY PHARMA","17 Aug 2018","9643.65","9780.95","9639.90","9693.85"
"NIFTY PHARMA","16 Aug 2018","9519.50","9613.00","9474.70","9595.35"
"NIFTY PHARMA","14 Aug 2018","9205.90","9529.45","9147.60","9481.15"
"NIFTY PHARMA","13 Aug 2018","9117.35","9245.15","9094.25","9186.60"
"NIFTY PHARMA","10 Aug 2018","9243.10","9281.90","9102.55","9138.25"
"NIFTY PHARMA","09 Aug 2018","9345.95","9434.15","9199.25","9249.95"
"NIFTY PHARMA","08 Aug 2018","9379.00","9442.35","9275.55","9307.25"
"NIFTY PHARMA","07 Aug 2018","9462.80","9462.80","9327.75","9371.05"
"NIFTY PHARMA","06 Aug 2018","9551.20","9597.40","9396.45","9408.60"
"NIFTY PHARMA","03 Aug 2018","9468.65","9558.50","9463.10","9500.75"
"NIFTY PHARMA","02 Aug 2018","9308.90","9518.70","9302.55","9424.65"
"NIFTY PHARMA","01 Aug 2018","9190.45","9313.05","9168.50","9301.70"
"NIFTY PHARMA","31 Jul 2018","9125.80","9210.75","9088.00","9179.40"
"NIFTY PHARMA","30 Jul 2018","9021.90","9156.70","8978.40","9115.55"
"NIFTY PHARMA","27 Jul 2018","9021.70","9106.40","8982.25","9039.00"
"NIFTY PHARMA","26 Jul 2018","8938.00","9054.05","8908.60","8994.65"
"NIFTY PHARMA","25 Jul 2018","9089.00","9098.45","8942.40","8969.25"
"NIFTY PHARMA","24 Jul 2018","8943.95","9063.65","8929.45","9049.05"
"NIFTY PHARMA","23 Jul 2018","8917.45","8951.65","8858.15","8937.40"
"NIFTY PHARMA","20 Jul 2018","8752.15","8914.50","8727.70","8895.25"
"NIFTY PHARMA","19 Jul 2018","8910.80","8914.85","8724.65","8749.90"
"NIFTY PHARMA","18 Jul 2018","8970.10","8997.10","8833.40","8885.65"
"NIFTY PHARMA","17 Jul 2018","8785.30","8955.55","8743.85","8926.10"
"NIFTY PHARMA","16 Jul 2018","9132.30","9132.30","8753.90","8786.40"
"NIFTY PHARMA","13 Jul 2018","9255.55","9275.80","9142.20","9164.00"
"NIFTY PHARMA","12 Jul 2018","9271.85","9348.30","9198.60","9244.10"
"NIFTY PHARMA","11 Jul 2018","9258.90","9330.55","9208.05","9228.70"
"NIFTY PHARMA","10 Jul 2018","9343.90","9356.50","9225.35","9276.10"
"NIFTY PHARMA","09 Jul 2018","9241.50","9336.75","9236.50","9307.60"
"NIFTY PHARMA","06 Jul 2018","9273.25","9360.00","9159.00","9189.90"
"NIFTY PHARMA","05 Jul 2018","9429.90","9462.40","9255.60","9274.25"
"NIFTY PHARMA","04 Jul 2018","9355.10","9460.95","9337.70","9399.60"
"NIFTY PHARMA","03 Jul 2018","9157.25","9348.35","9079.60","9325.30"
"NIFTY PHARMA","02 Jul 2018","9198.90","9223.75","9092.30","9133.90"
"NIFTY PHARMA","29 Jun 2018","9172.80","9218.60","9083.50","9173.15"
"NIFTY PHARMA","28 Jun 2018","9268.10","9344.15","9119.70","9149.40"
"NIFTY PHARMA","27 Jun 2018","9277.65","9305.10","9179.50","9263.45"
"NIFTY PHARMA","26 Jun 2018","9275.65","9305.40","9228.40","9247.75"
"NIFTY PHARMA","25 Jun 2018","9360.75","9469.90","9260.65","9286.80"
"NIFTY PHARMA","22 Jun 2018","9195.40","9389.00","9082.25","9360.90"
"NIFTY PHARMA","21 Jun 2018","9343.55","9345.85","9177.50","9198.80"
"NIFTY PHARMA","20 Jun 2018","9292.40","9371.55","9204.80","9291.35"
"NIFTY PHARMA","19 Jun 2018","9323.40","9424.15","9234.30","9253.95"
"NIFTY PHARMA","18 Jun 2018","9314.90","9390.55","9190.05","9319.30"
"NIFTY PHARMA","15 Jun 2018","9159.40","9352.20","9151.45","9316.25"
"NIFTY PHARMA","14 Jun 2018","8964.35","9133.45","8923.25","9112.45"
"NIFTY PHARMA","13 Jun 2018","8949.90","9084.35","8914.20","8948.95"
"NIFTY PHARMA","12 Jun 2018","8669.30","8902.60","8665.45","8870.45"
"NIFTY PHARMA","11 Jun 2018","8624.70","8780.75","8610.95","8647.15"
"NIFTY PHARMA","08 Jun 2018","8234.35","8647.15","8220.95","8603.95"
"NIFTY PHARMA","07 Jun 2018","8259.20","8294.00","8210.90","8252.15"
"NIFTY PHARMA","06 Jun 2018","8126.90","8245.10","8078.30","8233.65"
"NIFTY PHARMA","05 Jun 2018","8226.65","8232.05","8019.30","8117.75"
"NIFTY PHARMA","04 Jun 2018","8263.70","8323.50","8176.80","8205.80"
"NIFTY PHARMA","01 Jun 2018","8248.70","8297.80","8181.60","8213.20"
"NIFTY PHARMA","31 May 2018","8351.00","8355.35","8181.30","8220.25"
"NIFTY PHARMA","30 May 2018","8341.35","8411.15","8297.75","8321.10"
"NIFTY PHARMA","29 May 2018","8464.80","8556.30","8381.50","8410.45"
"NIFTY PHARMA","28 May 2018","8404.25","8553.60","8381.30","8498.20"
"NIFTY PHARMA","25 May 2018","8247.65","8320.10","8156.35","8297.25"
"NIFTY PHARMA","24 May 2018","8115.05","8231.65","8063.30","8207.00"
"NIFTY PHARMA","23 May 2018","8100.85","8239.35","8050.00","8069.70"
"NIFTY PHARMA","22 May 2018","7993.25","8152.10","7900.35","8118.90"
"NIFTY PHARMA","21 May 2018","8211.35","8218.15","7956.05","7983.20"
"NIFTY PHARMA","18 May 2018","8441.70","8443.75","8195.35","8211.85"
"NIFTY PHARMA","17 May 2018","8417.00","8461.25","8328.85","8403.00"
"NIFTY PHARMA","16 May 2018","8383.20","8425.10","8287.10","8399.10"
